Purchase{id=1, person=Person{imie='Marsh', nazwisko='Polon', email='mpolon0@google.de', ip='155.43.28.214'}, car=Car{color='#255a97', vin='3D7TT2HT8BG370793', company='Chevrolet', model='Cobalt', model_year='2006', price=67487.58}, localization=Localization[country='Czech Republic', city='Bořetice'], date=2020-09-03}
Purchase{id=799, person=Person{imie='Rayshell', nazwisko='Macklam', email='rmacklamm6@canalblog.com', ip='58.131.18.96'}, car=Car{color='#3efd14', vin='WDDLJ6FB3FA174806', company='Toyota', model='Camry', model_year='2004', price=93120.77}, localization=Localization[country='Poland', city='Kobiernice'], date=2020-10-10}
Purchase{id=800, person=Person{imie='Leicester', nazwisko='Taberer', email='ltabererm7@harvard.edu', ip='113.225.210.40'}, car=Car{color='#0f485f', vin='1G6DB1EDXB0637366', company='Pontiac', model='G6', model_year='2008', price=36745.87}, localization=Localization[country='Poland', city='Mirzec'], date=2020-11-09}
Purchase{id=801, person=Person{imie='Danell', nazwisko='Johansson', email='djohanssonm8@linkedin.com', ip='244.165.247.121'}, car=Car{color='#ea29a7', vin='1LNHL9DK7DG525169', company='Chevrolet', model='Camaro', model_year='1999', price=69624.54}, localization=Localization[country='Czech Republic', city='Břeclav'], date=2020-07-09}
Purchase{id=802, person=Person{imie='Kathrine', nazwisko='Kinnier', email='kkinnierm9@japanpost.jp', ip='91.4.199.114'}, car=Car{color='#c94d3a', vin='5N1AN0NU7EN124743', company='Isuzu', model='Hombre Space', model_year='1997', price=14300.87}, localization=Localization[country='Poland', city='Osieczna'], date=2020-07-21}
Purchase{id=803, person=Person{imie='Lothaire', nazwisko='Capron', email='lcapronma@independent.co.uk', ip='7.85.231.234'}, car=Car{color='#4626e4', vin='1FT7W2A6XEE524128', company='Volvo', model='V70', model_year='2006', price=20525.58}, localization=Localization[country='Poland', city='Jabłoń'], date=2020-10-29}
Purchase{id=804, person=Person{imie='Almira', nazwisko='Sattin', email='asattinmb@yandex.ru', ip='83.67.255.1'}, car=Car{color='#dc4bf5', vin='3VWML7AJ8EM361941', company='Honda', model='CR-X', model_year='1988', price=30531.61}, localization=Localization[country='Czech Republic', city='Radvanice'], date=2020-04-16}
Purchase{id=805, person=Person{imie='Darline', nazwisko='Yakobowitz', email='dyakobowitzmc@etsy.com', ip='187.112.158.190'}, car=Car{color='#59c853', vin='JN8AS1MU1AM533426', company='Mercedes-Benz', model='E-Class', model_year='1996', price=54876.31}, localization=Localization[country='Czech Republic', city='Předměřice nad Labem'], date=2020-05-04}
Purchase{id=806, person=Person{imie='May', nazwisko='Meller', email='mmellermd@wix.com', ip='100.14.255.178'}, car=Car{color='#742fee', vin='WAUWGAFB8BN900085', company='Infiniti', model='M', model_year='2009', price=2551.07}, localization=Localization[country='Czech Republic', city='Bohumín'], date=2020-10-17}
Purchase{id=807, person=Person{imie='Guy', nazwisko='Yellowlea', email='gyellowleame@sun.com', ip='94.116.159.245'}, car=Car{color='#a8ca5f', vin='WAUEH64B31N946110', company='Chevrolet', model='Corvette', model_year='1992', price=23899.56}, localization=Localization[country='Poland', city='Wrocław'], date=2020-07-06}
Purchase{id=808, person=Person{imie='Noam', nazwisko='Neads', email='nneadsmf@indiegogo.com', ip='143.51.164.103'}, car=Car{color='#2cab9d', vin='ML32A3HJ1EH334814', company='Jaguar', model='XJ Series', model_year='1995', price=31308.04}, localization=Localization[country='Czech Republic', city='Jaroměřice'], date=2020-12-14}
Purchase{id=809, person=Person{imie='Terrance', nazwisko='Bandey', email='tbandeymg@drupal.org', ip='87.5.47.32'}, car=Car{color='#9e8dd4', vin='WBA5A7C58FD984967', company='Jeep', model='Liberty', model_year='2002', price=36867.34}, localization=Localization[country='Denmark', city='København'], date=2020-09-26}
Purchase{id=810, person=Person{imie='Cathrine', nazwisko='Baysting', email='cbaystingmh@slashdot.org', ip='127.42.205.62'}, car=Car{color='#555fa6', vin='1FTWW3DY2AE410486', company='Mitsubishi', model='GTO', model_year='1997', price=54508.40}, localization=Localization[country='Poland', city='Izbicko'], date=2020-03-10}
Purchase{id=811, person=Person{imie='Radcliffe', nazwisko='Petit', email='rpetitmi@bloglovin.com', ip='183.151.43.158'}, car=Car{color='#f56d72', vin='5N1BA0NE5FN170324', company='Mercedes-Benz', model='SL-Class', model_year='2003', price=66284.37}, localization=Localization[country='Poland', city='Sędziejowice'], date=2020-12-11}
Purchase{id=812, person=Person{imie='Frances', nazwisko='Oxenden', email='foxendenmj@who.int', ip='198.29.46.43'}, car=Car{color='#49ef46', vin='5J8TB18279A669328', company='Isuzu', model='Ascender', model_year='2007', price=3700.19}, localization=Localization[country='Denmark', city='København'], date=2020-08-03}
Purchase{id=813, person=Person{imie='Sarette', nazwisko='Lissenden', email='slissendenmk@stumbleupon.com', ip='226.227.121.33'}, car=Car{color='#86312e', vin='5TDBKRFH1ES664560', company='Lincoln', model='Mark VIII', model_year='1998', price=53874.79}, localization=Localization[country='Denmark', city='Frederiksberg'], date=2020-07-02}
Purchase{id=814, person=Person{imie='Adria', nazwisko='Kmiec', email='akmiecml@forbes.com', ip='108.75.144.161'}, car=Car{color='#af68ea', vin='KMHCM3AC0BU954573', company='Mitsubishi', model='Lancer Evolution', model_year='2011', price=48174.13}, localization=Localization[country='Poland', city='Mirów'], date=2020-07-31}
Purchase{id=815, person=Person{imie='Raven', nazwisko='Keeri', email='rkeerimm@spotify.com', ip='129.185.92.52'}, car=Car{color='#a2296a', vin='WAUNF98P96A924284', company='Mazda', model='MPV', model_year='1993', price=58981.72}, localization=Localization[country='Poland', city='Błaszki'], date=2020-04-20}
Purchase{id=816, person=Person{imie='Rickie', nazwisko='Cassey', email='rcasseymn@smh.com.au', ip='96.24.231.41'}, car=Car{color='#99f60c', vin='2CTALMEC2B6053108', company='Nissan', model='300ZX', model_year='1995', price=84230.04}, localization=Localization[country='Czech Republic', city='Zásmuky'], date=2020-08-23}
Purchase{id=817, person=Person{imie='Faye', nazwisko='Jellis', email='fjellismo@tmall.com', ip='16.33.233.143'}, car=Car{color='#421bac', vin='1G4GD5ED7BF117694', company='Lexus', model='LS', model_year='1999', price=28444.16}, localization=Localization[country='Czech Republic', city='Mirotice'], date=2020-03-01}
Purchase{id=818, person=Person{imie='Raff', nazwisko='Robertet', email='rrobertetmp@statcounter.com', ip='53.139.206.96'}, car=Car{color='#896054', vin='1FTFW1E88AK760919', company='Volvo', model='S40', model_year='2007', price=15768.43}, localization=Localization[country='Poland', city='Wysoka'], date=2020-06-21}
Purchase{id=819, person=Person{imie='Babette', nazwisko='Brayshaw', email='bbrayshawmq@tamu.edu', ip='252.133.3.111'}, car=Car{color='#4b9540', vin='3D73Y3CL4BG766346', company='Mercedes-Benz', model='SLS AMG', model_year='2011', price=79588.99}, localization=Localization[country='Czech Republic', city='Líně'], date=2020-01-03}
Purchase{id=820, person=Person{imie='Gardener', nazwisko='Bilovus', email='gbilovusmr@europa.eu', ip='220.138.58.198'}, car=Car{color='#815aac', vin='1D4PT2GK1AW486876', company='Mercury', model='Grand Marquis', model_year='1999', price=92848.71}, localization=Localization[country='Poland', city='Czarnowąsy'], date=2020-07-15}
Purchase{id=821, person=Person{imie='Corbett', nazwisko='Rheubottom', email='crheubottomms@umich.edu', ip='229.39.202.159'}, car=Car{color='#f3b1fd', vin='1FTSW3B53AE198429', company='Audi', model='Quattro', model_year='1994', price=49492.18}, localization=Localization[country='Poland', city='Korczyna'], date=2020-06-26}
Purchase{id=822, person=Person{imie='Lane', nazwisko='Bewlie', email='lbewliemt@a8.net', ip='42.92.90.156'}, car=Car{color='#27f800', vin='WBALY1C57ED761088', company='Porsche', model='Boxster', model_year='2001', price=53675.87}, localization=Localization[country='Poland', city='Kamieniec'], date=2020-10-04}
Purchase{id=823, person=Person{imie='Iona', nazwisko='Hurdidge', email='ihurdidgemu@craigslist.org', ip='5.11.204.5'}, car=Car{color='#fd1967', vin='JTHBC1KS7B5733378', company='Mitsubishi', model='Challenger', model_year='1999', price=24182.93}, localization=Localization[country='Poland', city='Latowicz'], date=2020-06-26}
Purchase{id=824, person=Person{imie='Goldia', nazwisko='Churching', email='gchurchingmv@adobe.com', ip='245.138.53.86'}, car=Car{color='#0a24e7', vin='WAURV78T99A678833', company='Ford', model='F-Series', model_year='1995', price=43641.50}, localization=Localization[country='Czech Republic', city='Lysice'], date=2020-11-10}
Purchase{id=825, person=Person{imie='Puff', nazwisko='Cinavas', email='pcinavasmw@europa.eu', ip='225.143.109.253'}, car=Car{color='#aa4438', vin='1G6EL12Y42B849158', company='Isuzu', model='Rodeo Sport', model_year='2002', price=59634.95}, localization=Localization[country='Germany', city='Leipzig'], date=2020-09-21}
Purchase{id=826, person=Person{imie='Melodie', nazwisko='Sweetland', email='msweetlandmx@google.com.au', ip='42.222.63.231'}, car=Car{color='#c8675e', vin='3VW467AT2CM696599', company='Chevrolet', model='Metro', model_year='1998', price=87282.09}, localization=Localization[country='Czech Republic', city='Bošovice'], date=2020-06-12}
Purchase{id=827, person=Person{imie='Sydney', nazwisko='O' Borne', email='sobornemy@arstechnica.com', ip='13.158.39.1'}, car=Car{color='#36ce6f', vin='WAUEF78E07A835773', company='Mercury', model='Topaz', model_year='1989', price=65032.86}, localization=Localization[country='Czech Republic', city='Svoboda nad Úpou'], date=2020-09-15}
Purchase{id=828, person=Person{imie='Afton', nazwisko='Le Noury', email='alenourymz@sphinn.com', ip='247.1.193.213'}, car=Car{color='#f1b5da', vin='5TDBK3EH5DS647113', company='Hummer', model='H1', model_year='1994', price=4132.19}, localization=Localization[country='Czech Republic', city='Chropyně'], date=2020-01-06}
Purchase{id=829, person=Person{imie='Osbourn', nazwisko='Bickerton', email='obickertonn0@storify.com', ip='115.252.66.219'}, car=Car{color='#b6f65c', vin='1C4RDJEG8EC836037', company='Chevrolet', model='Avalanche 1500', model_year='2005', price=50872.19}, localization=Localization[country='Poland', city='Ręczno'], date=2020-09-24}
Purchase{id=830, person=Person{imie='Alfons', nazwisko='Dine-Hart', email='adinehartn1@yelp.com', ip='124.100.164.80'}, car=Car{color='#a8095d', vin='SAJWA6BC3F8490138', company='Pontiac', model='Trans Sport', model_year='1993', price=305.73}, localization=Localization[country='Poland', city='Czemierniki'], date=2020-11-04}
Purchase{id=831, person=Person{imie='Dunn', nazwisko='Towl', email='dtowln2@about.com', ip='189.95.123.192'}, car=Car{color='#7469ed', vin='WA1DKAFP3CA540246', company='Buick', model='Roadmaster', model_year='1993', price=51829.87}, localization=Localization[country='Czech Republic', city='Šumperk'], date=2020-12-04}
Purchase{id=832, person=Person{imie='Howie', nazwisko='McCallum', email='hmccallumn3@ezinearticles.com', ip='98.20.6.21'}, car=Car{color='#fe52c6', vin='3VW467AT2CM735157', company='Saab', model='900', model_year='1996', price=94045.61}, localization=Localization[country='Czech Republic', city='Hostomice'], date=2020-04-11}
Purchase{id=833, person=Person{imie='Karlotte', nazwisko='Antusch', email='kantuschn4@google.com.hk', ip='8.137.24.96'}, car=Car{color='#4f5e65', vin='JH4CU2E66AC258290', company='Ram', model='2500', model_year='2011', price=49301.29}, localization=Localization[country='Poland', city='Prażmów'], date=2020-04-09}
Purchase{id=834, person=Person{imie='Vaughn', nazwisko='Mayhou', email='vmayhoun5@ftc.gov', ip='156.15.245.84'}, car=Car{color='#f6c8a4', vin='JH4CU2E6XAC652178', company='Mazda', model='Mazdaspeed 3', model_year='2007', price=92331.15}, localization=Localization[country='Czech Republic', city='Kamenný Přívoz'], date=2020-05-31}
Purchase{id=835, person=Person{imie='Helaina', nazwisko='Pinkie', email='hpinkien6@rediff.com', ip='189.225.239.64'}, car=Car{color='#6ac869', vin='1FTWW3A5XAE602524', company='Nissan', model='Pathfinder', model_year='2009', price=96390.02}, localization=Localization[country='Poland', city='Moryń'], date=2020-01-14}
Purchase{id=836, person=Person{imie='Porty', nazwisko='Hamber', email='phambern7@slashdot.org', ip='25.55.104.53'}, car=Car{color='#dfffeb', vin='WAUMGAFL0EA647324', company='Cadillac', model='Seville', model_year='2004', price=58204.20}, localization=Localization[country='Czech Republic', city='Jistebnice'], date=2020-10-29}
Purchase{id=837, person=Person{imie='Teddi', nazwisko='Howle', email='thowlen8@bbb.org', ip='164.156.24.229'}, car=Car{color='#7c7406', vin='JTEBU5JRXA5183026', company='Maybach', model='57', model_year='2004', price=11437.43}, localization=Localization[country='Germany', city='Frankfurt am Main'], date=2020-09-03}
Purchase{id=838, person=Person{imie='Vikky', nazwisko='Dadson', email='vdadsonn9@ed.gov', ip='119.76.168.70'}, car=Car{color='#1c8431', vin='WA1BY94L38D593572', company='Mazda', model='Familia', model_year='1989', price=83979.53}, localization=Localization[country='Czech Republic', city='Dambořice'], date=2020-11-12}
Purchase{id=839, person=Person{imie='Ode', nazwisko='Sackett', email='osackettna@abc.net.au', ip='69.217.46.81'}, car=Car{color='#55c009', vin='WA1CMAFP1EA573111', company='Lincoln', model='Town Car', model_year='1993', price=74697.14}, localization=Localization[country='Poland', city='Hyżne'], date=2020-12-26}
Purchase{id=840, person=Person{imie='Brittaney', nazwisko='Hambling', email='bhamblingnb@vkontakte.ru', ip='14.108.5.141'}, car=Car{color='#73644c', vin='WBAGL83594D442623', company='Mercury', model='Sable', model_year='1987', price=32745.24}, localization=Localization[country='Poland', city='Karnice'], date=2020-11-21}
Purchase{id=841, person=Person{imie='Lia', nazwisko='Mockford', email='lmockfordnc@naver.com', ip='103.42.221.3'}, car=Car{color='#167bc7', vin='WBSDX9C58DJ063686', company='Volvo', model='S80', model_year='2005', price=24114.33}, localization=Localization[country='Czech Republic', city='Staré Město'], date=2020-06-02}
Purchase{id=842, person=Person{imie='Shaylah', nazwisko='Airey', email='saireynd@yahoo.com', ip='186.137.165.179'}, car=Car{color='#b1b67f', vin='WVWGU7AN2CE955413', company='Lexus', model='SC', model_year='2004', price=61697.15}, localization=Localization[country='Poland', city='Krzeczów'], date=2020-02-14}
Purchase{id=843, person=Person{imie='Jared', nazwisko='Hudspith', email='jhudspithne@cocolog-nifty.com', ip='206.127.159.23'}, car=Car{color='#925c85', vin='TRUTX28N321128904', company='BMW', model='7 Series', model_year='1993', price=29836.57}, localization=Localization[country='Poland', city='Goczałkowice Zdrój'], date=2020-11-19}
Purchase{id=844, person=Person{imie='Vlad', nazwisko='Stiffkins', email='vstiffkinsnf@wikimedia.org', ip='229.169.5.122'}, car=Car{color='#d50975', vin='SALAB2V64EA427540', company='Dodge', model='Ram 1500', model_year='2006', price=97540.72}, localization=Localization[country='Poland', city='Szemud'], date=2020-03-01}
Purchase{id=845, person=Person{imie='Josias', nazwisko='Tidbald', email='jtidbaldng@apache.org', ip='254.243.8.126'}, car=Car{color='#d88fc9', vin='WAUDFAFL8EN511227', company='Chevrolet', model='G-Series G20', model_year='1994', price=69481.30}, localization=Localization[country='Poland', city='Sośnicowice'], date=2020-02-29}
Purchase{id=846, person=Person{imie='Reg', nazwisko='Topping', email='rtoppingnh@pagesperso-orange.fr', ip='232.85.187.214'}, car=Car{color='#52def9', vin='JN8AS5MT0BW729667', company='Hyundai', model='Elantra', model_year='2009', price=98188.28}, localization=Localization[country='Czech Republic', city='Křížová'], date=2020-06-24}
Purchase{id=847, person=Person{imie='Yule', nazwisko='Huggin', email='yhugginni@amazonaws.com', ip='121.73.61.74'}, car=Car{color='#1bb37d', vin='WBALZ5C53CC442908', company='Toyota', model='Tundra', model_year='2004', price=10592.64}, localization=Localization[country='Poland', city='Wałcz'], date=2020-09-09}
Purchase{id=848, person=Person{imie='Bertine', nazwisko='Rispen', email='brispennj@hhs.gov', ip='166.238.198.27'}, car=Car{color='#e1ec7b', vin='JTHBL1EF5A5204900', company='Cadillac', model='Escalade ESV', model_year='2009', price=67009.11}, localization=Localization[country='Denmark', city='København'], date=2020-08-18}
